,link,name,adr,price,price_for_m2,total_area
6734,https://www.reality.sk//byty/byt-47-52m2-skladova-kobka-3-56m2-balkon-3-6m2-holobyt-7-podlazie-byt-c-7-3/JubPzGZf6j_/,"Byt 47,52m2, skladová kobka 3,56m2, balkón 3,6m2, holobyt, 7.podlažie byt č.7/3",rybničnávajnory,170688.0,3342.0,51
10665,https://www.topreality.sk/byt-47-52m2-skladova-kobka-3-56m2-balkon-3-6m2-holobyt-7-podlazie-byt-c-7-3-r8068613.html,"Byt 47,52m2, skladová kobka 3,56m2, balkón 3,6m2, holobyt, 7.podlažie byt č.7/3",rybničnávajnory,170838.0,3341.582,51
3766,https://www.nehnutelnosti.sk/4816036/byt-47-5m2-skladova-kobka-5-1-m2-terasa-23-5m2-komplet-zariadeny-2-podlazie-byt-c-2-13/,"Byt 47,5m2, skladová kobka 5,1 m2, terasa 23,5m2 komplet zariadený, 2 podlažie byt č. 2/13",rybničnávajnory,256984.0,4885.63,53
10672,https://www.topreality.sk/byt-47-5m2-skladova-kobka-5-1-m2-terasa-23-5m2-komplet-zariadeny-2-podlazie-byt-c-2-13-r8050088.html,"Byt 47,5m2, skladová kobka 5,1 m2, terasa 23,5m2 komplet zariadený, 2 podlažie byt č. 2/13",rybničnávajnory,257134.0,4885.632,53
6731,https://www.reality.sk//byty/byt-47-5m2-skladova-kobka-5-1-m2-terasa-23-5m2-komplet-zariadeny-2-podlazie-byt-c-2-13/JuBlLSMAB_N/,"Byt 47,5m2, skladová kobka 5,1 m2, terasa 23,5m2 komplet zariadený, 2 podlažie byt č. 2/13",rybničnávajnory,256984.0,4886.0,53
3774,https://www.nehnutelnosti.sk/4837613/byt-60-88m2-skladova-kobka-3-72m2-balkon-3-12m2-holobyt-7-podlazie-byt-c-7-10/,"Byt 60,88m2, skladová kobka 3,72m2, balkón 3,12m2 , holobyt, 7.podlažie byt č. 7/10",rybničnávajnory,211992.0,3281.61,65
6735,https://www.reality.sk//byty/byt-60-88m2-skladova-kobka-3-72m2-balkon-3-12m2-holobyt-7-podlazie-byt-c-7-10/JuKLT8Y9Xwb/,"Byt 60,88m2, skladová kobka 3,72m2, balkón 3,12m2 , holobyt, 7.podlažie byt č. 7/10",rybničnávajnory,211992.0,3282.0,65
10664,https://www.topreality.sk/byt-60-88m2-skladova-kobka-3-72m2-balkon-3-12m2-holobyt-7-podlazie-byt-c-7-10-r8068733.html,"Byt 60,88m2, skladová kobka 3,72m2, balkón 3,12m2 , holobyt, 7.podlažie byt č. 7/10",rybničnávajnory,212192.0,3281.612,65
10671,https://www.topreality.sk/byt-68-1m2-skladova-kobka-5-1m2-balkon-3-6m2-holobyt-4-podlazie-byt-c-4-2-r8050122.html,"Byt 68,1m2, skladová kobka 5,1m2, balkón 3,6m2, holobyt, 4.podlažie byt č. 4/2",rybničnávajnory,229299.0,3129.632,73
6726,https://www.reality.sk//byty/byt-68-1m2-skladova-kobka-5-1m2-balkon-3-6m2-holobyt-4-podlazie-byt-c-4-2/Ju4jUEbSS5N/,"Byt 68,1m2, skladová kobka 5,1m2, balkón 3,6m2, holobyt, 4.podlažie byt č. 4/2",rybničnávajnory,229089.0,3130.0,73
3768,https://www.nehnutelnosti.sk/4816090/byt-68-1m2-skladova-kobka-5-1m2-balkon-3-6m2-holobyt-4-podlazie-byt-c-4-2/,"Byt 68,1m2, skladová kobka 5,1m2, balkón 3,6m2, holobyt, 4.podlažie byt č. 4/2",rybničnávajnory,229089.0,3129.63,73
6730,https://www.reality.sk//byty/byt-69-40m2-skladova-kobka-4-34m2-balkon-3-04m2-holobyt-5-podlazie-byt-c-5-1/JuwqXbq-3pn/,"Byt 69,40m2, skladová kobka 4,34m2, balkón 3,04m2, holobyt, 5.podlažie byt č. 5/1",rybničnávajnory,235549.0,3194.0,74
10670,https://www.topreality.sk/byt-69-40m2-skladova-kobka-4-34m2-balkon-3-04m2-holobyt-5-podlazie-byt-c-5-1-r8068489.html,"Byt 69,40m2, skladová kobka 4,34m2, balkón 3,04m2, holobyt, 5.podlažie byt č. 5/1",rybničnávajnory,235749.0,3194.322,74
3767,https://www.nehnutelnosti.sk/4837428/byt-69-40m2-skladova-kobka-4-34m2-balkon-3-04m2-holobyt-5-podlazie-byt-c-5-1/,"Byt 69,40m2, skladová kobka 4,34m2, balkón 3,04m2, holobyt, 5.podlažie byt č. 5/1",rybničnávajnory,235549.0,3194.32,74
876,https://www.nehnutelnosti.sk/5182485/byvanie-v-starom-meste-v-krasnom-2-izbovom-byte/,Bývanie v Starom meste v krásnom 2 izbovom byte,žilinskástarémesto,267537.0,5279.99,51
7862,https://www.topreality.sk/byvanie-v-starom-meste-v-krasnom-2-izbovom-byte-r8475438.html,Bývanie v Starom meste v krásnom 2 izbovom byte,žilinskástarémesto,264862.0,5227.202,51
4486,https://www.reality.sk//byty/byvanie-v-starom-meste-v-krasnom-2-izbovom-byte/Juw56bHyzAU/,Bývanie v Starom meste v krásnom 2 izbovom byte,žilinskástarémesto,267537.0,5280.0,51
11117,https://www.topreality.sk/cenovo-najdostupnejsie-luxusne-byty-bratislava-ruzinov-kastielska-ul-novostavba-r8348446.html,CENOVO NAJDOSTUPNEJŠIE LUXUSNÉ BYTY BRATISLAVA RUŽINOV KAŠTIEĽSKA UL. NOVOSTAVBA,kaštieľskaružinov,144349.0,3608.732,40
7120,https://www.reality.sk//byty/cenovo-najdostupnejsie-luxusne-byty-bratislava-ruzinov-kastielska-ul-novostavba/JucFmrBMFgw/,CENOVO NAJDOSTUPNEJŠIE LUXUSNÉ BYTY BRATISLAVA RUŽINOV KAŠTIEĽSKA UL. NOVOSTAVBA,kaštieľskaružinov,144414.0,3610.0,40
7194,https://www.reality.sk//byty/cenovo-najdostupnejsie-luxusne-byty-bratislava-ruzinov-kastielska-ul-novostavba/JuvJ9Fl9RPz/,CENOVO NAJDOSTUPNEJŠIE LUXUSNÉ BYTY BRATISLAVA RUŽINOV KAŠTIEĽSKA UL. NOVOSTAVBA,kaštieľskaružinov,144349.0,3609.0,40
11070,https://www.topreality.sk/cenovo-najdostupnejsie-luxusne-byty-bratislava-ruzinov-kastielska-ul-novostavba-r8349907.html,CENOVO NAJDOSTUPNEJŠIE LUXUSNÉ BYTY BRATISLAVA RUŽINOV KAŠTIEĽSKA UL. NOVOSTAVBA,kaštieľskaružinov,144414.0,3610.352,40
4006,https://www.nehnutelnosti.sk/5151349/cenovo-najdostupnejsie-luxusne-byty-bratislava-ruzinov-kastielska-ul-novostavba/,CENOVO NAJDOSTUPNEJŠIE LUXUSNÉ BYTY BRATISLAVA RUŽINOV KAŠTIEĽSKA UL. NOVOSTAVBA,kaštieľskaružinov,144349.0,3608.73,40
4001,https://www.nehnutelnosti.sk/5152943/cenovo-najdostupnejsie-luxusne-byty-bratislava-ruzinov-kastielska-ul-novostavba/,CENOVO NAJDOSTUPNEJŠIE LUXUSNÉ BYTY BRATISLAVA RUŽINOV KAŠTIEĽSKA UL. NOVOSTAVBA,kaštieľskaružinov,144414.0,3610.35,40
4306,https://www.reality.sk//byty/drotarska-15-i-2-izbovy-byt-s-balkonom/JuQL5nvMRxj/,DROTÁRSKA 15 I 2 izbový byt s balkónom,drotárskacestastarémesto,328900.0,5770.0,57
4324,https://www.reality.sk//byty/drotarska-15-i-2-izbovy-byt-s-balkonom/Jui40HUNA5Y/,DROTÁRSKA 15 I 2 izbový byt s balkónom,drotárskacestastarémesto,298900.0,5244.0,57
7605,https://www.topreality.sk/drotarska-15-i-2-izbovy-byt-s-balkonom-r8549774.html,DROTÁRSKA 15 I 2 izbový byt s balkónom,drotárskacestastarémesto,328900.0,5770.182,57
7606,https://www.topreality.sk/drotarska-15-i-2-izbovy-byt-s-balkonom-r8549773.html,DROTÁRSKA 15 I 2 izbový byt s balkónom,drotárskacestastarémesto,298900.0,5243.862,57
591,https://www.nehnutelnosti.sk/5369987/drotarska-15-i-2-izbovy-byt-s-balkonom/,DROTÁRSKA 15 I 2 izbový byt s balkónom,drotárskacestastarémesto,328900.0,5770.18,57
607,https://www.nehnutelnosti.sk/5369986/drotarska-15-i-2-izbovy-byt-s-balkonom/,DROTÁRSKA 15 I 2 izbový byt s balkónom,drotárskacestastarémesto,298900.0,5243.86,57
3483,https://www.nehnutelnosti.sk/3964493/exkluzivne-na-predaj-4-izbovy-byt-2-x-garazove-statia-ba-ruzinov-rozadol/,"EXKLUZÍVNE na predaj 4 izbový byt,  2 x garážové státia, BA-Ružinov-Rozadol",mliekárenskáružinov,730000.0,4771.24,153
10426,https://www.topreality.sk/exkluzivne-na-predaj-4-izbovy-byt-2-x-garazove-statia-ba-ruzinov-rozadol-r8540598.html,"EXKLUZÍVNE na predaj 4 izbový byt,  2 x garážové státia, BA-Ružinov-Rozadol",mliekárenskáružinov,730266.0,4771.242,153
7448,https://www.topreality.sk/exkluzivny-2-izbovy-byt-po-kompletnej-rekonstrukcii-v-centre-mesta-r8494199.html,Exkluzívny 2 izbový byt po kompletnej rekonštrukcii v centre mesta,špitálskastarémesto,270636.0,5190.062,52
4556,https://www.reality.sk//byty/exkluzivny-2-izbovy-byt-po-kompletnej-rekonstrukcii-v-centre-mesta/JuQOe5AAlj1Z/,Exkluzívny 2 izbový byt po kompletnej rekonštrukcii v centre mesta,špitálskastarémesto,270506.0,5190.0,52
4788,https://www.reality.sk//byty/garsonka-na-riazanskej-ul-v-novom-meste-na-predaj-okna-do-dvora/JuCWvYXbR9z/,GARSÓNKA na Riazanskej ul. v NOVOM MESTE na predaj-okná do dvora,riazanskánovémesto,94000.0,3760.0,25
8215,https://www.topreality.sk/garsonka-na-riazanskej-ul-v-novom-meste-na-predaj-okna-do-dvora-r8516648.html,GARSÓNKA na Riazanskej ul. v NOVOM MESTE na predaj-okná do dvora,riazanskánovémesto,94100.0,3760.002,25
1247,https://www.nehnutelnosti.sk/5334050/garsonka-na-riazanskej-ul-v-novom-meste-na-predaj-okna-do-dvora/,GARSÓNKA na Riazanskej ul. v NOVOM MESTE na predaj-okná do dvora,riazanskánovémesto,94000.0,3760.0,25
4295,https://www.reality.sk//byty/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova/JutFyml60Lf/,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,694000.0,10058.0,69
599,https://www.nehnutelnosti.sk/5369942/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova/,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,694000.0,10057.97,69
4327,https://www.reality.sk//byty/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova/JuiK2HkmHin/,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,711000.0,10304.0,69
4289,https://www.reality.sk//byty/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova/JucdVRfqvBU/,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,699000.0,10130.0,69
7644,https://www.topreality.sk/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova-r8228866.html,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,699000.0,10130.432,69
7611,https://www.topreality.sk/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova-r8549752.html,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,711000.0,10304.352,69
600,https://www.nehnutelnosti.sk/5369964/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova/,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,711000.0,10304.35,69
7643,https://www.topreality.sk/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova-r8228890.html,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,722000.0,10463.772,69
7612,https://www.topreality.sk/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova-r8549730.html,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,694000.0,10057.972,69
628,https://www.nehnutelnosti.sk/5019000/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova/,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,699000.0,10130.43,69
4288,https://www.reality.sk//byty/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova/JuO_M6NKmpD/,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,722000.0,10464.0,69
629,https://www.nehnutelnosti.sk/5019027/gledicia-i-exkluzivny-2-izbovy-byt-s-terasou-vlckova/,GLEDÍČIA I EXKLUZÍVNY 2 IZBOVÝ BYT S TERASOU VLČKOVA,vlčkovastarémesto,722000.0,10463.77,69
4317,https://www.reality.sk//byty/hausberg-4-izbovy-byt-s-velkou-terasou/JuR_SMRwaA7/,HAUSBERG 4 izbový byt s veľkou terasou,partizánskastarémesto,1045000.0,6679.0,156
4298,https://www.reality.sk//byty/hausberg-4-izbovy-byt-s-velkou-terasou/JuMFpfrn2-6/,HAUSBERG 4 izbový byt s veľkou terasou,partizánskastarémesto,1055000.0,6769.0,156
7630,https://www.topreality.sk/hausberg-4-izbovy-byt-s-velkou-terasou-r8543181.html,HAUSBERG 4 izbový byt s veľkou terasou,partizánskastarémesto,1055000.0,6768.902,156
7631,https://www.topreality.sk/hausberg-4-izbovy-byt-s-velkou-terasou-r8543170.html,HAUSBERG 4 izbový byt s veľkou terasou,partizánskastarémesto,1045000.0,6679.022,156
638,https://www.nehnutelnosti.sk/5363182/hausberg-4-izbovy-byt-s-velkou-terasou/,HAUSBERG 4 izbový byt s veľkou terasou,partizánskastarémesto,1055000.0,6768.9,156
641,https://www.nehnutelnosti.sk/5363170/hausberg-4-izbovy-byt-s-velkou-terasou/,HAUSBERG 4 izbový byt s veľkou terasou,partizánskastarémesto,1045000.0,6679.02,156
4482,https://www.reality.sk//byty/jedinecny-2-izbovy-byt-rezidencia-zilinska/Ju74zcPvbgN/,Jedinečný 2 izbový byt  - Rezidencia Žilinská,žilinskástarémesto,254610.0,6532.0,39
870,https://www.nehnutelnosti.sk/5182466/jedinecny-2-izbovy-byt-rezidencia-zilinska/,Jedinečný 2 izbový byt  - Rezidencia Žilinská,žilinskástarémesto,254610.0,6531.81,39
7856,https://www.topreality.sk/jedinecny-2-izbovy-byt-rezidencia-zilinska-r8376568.html,Jedinečný 2 izbový byt  - Rezidencia Žilinská,žilinskástarémesto,256520.0,6580.812,39
5340,https://www.reality.sk//byty/kolaudujeme-priestranny-3-i-apartman-s-dvomi-kupelnami-satnikom-a-balkonom-bratislava-i-stare-mesto/JuYd4M956dQ/,"KOLAUDUJEME  priestranný 3 i. apartmán s dvomi kúpeľňami, šatníkom a balkónom, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,55791384.0,4573.0,122
9084,https://www.topreality.sk/kolaudujeme-priestranny-3-i-apartman-s-dvomi-kupelnami-satnikom-a-balkonom-bratislava-i-stare-mesto-r7981734.html,"KOLAUDUJEME  priestranný 3 i. apartmán s dvomi kúpeľňami, šatníkom a balkónom, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,557914.0,4573.062,122
9083,https://www.topreality.sk/kolaudujeme-premiovy-3-i-apartman-s-balkonom-a-2-kupelnami-a-satnikom-bratislava-i-stare-mesto-r7981735.html,"KOLAUDUJEME  prémiový 3 i apartmán s balkónom a 2 kúpeľňami a šatníkom, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,564301.0,4625.422,122
2087,https://www.nehnutelnosti.sk/4741202/kolaudujeme-premiovy-3-i-apartman-s-balkonom-a-2-kupelnami-a-satnikom-bratislava-i-stare-mesto/,"KOLAUDUJEME  prémiový 3 i apartmán s balkónom a 2 kúpeľňami a šatníkom, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,564301.32,4625.42,122
5343,https://www.reality.sk//byty/kolaudujeme-premiovy-3-i-apartman-s-balkonom-a-2-kupelnami-a-satnikom-bratislava-i-stare-mesto/Jubn_h8xsDS/,"KOLAUDUJEME  prémiový 3 i apartmán s balkónom a 2 kúpeľňami a šatníkom, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,56430132.0,4625.0,122
2090,https://www.nehnutelnosti.sk/4547556/kolaudujeme-velkorysy-2-i-apartman-so-samostatnym-satnikom-a-terasou-bratislava-i-stare-mesto/,"KOLAUDUJEME Veľkorysý 2 i. apartmán so samostatným šatníkom a  terasou, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,490593.84,4419.76,111
5342,https://www.reality.sk//byty/kolaudujeme-velkorysy-2-i-apartman-so-samostatnym-satnikom-a-terasou-bratislava-i-stare-mesto/Juwq3V-UbeF/,"KOLAUDUJEME Veľkorysý 2 i. apartmán so samostatným šatníkom a  terasou, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,49059384.0,4420.0,111
9086,https://www.topreality.sk/kolaudujeme-velkorysy-2-i-apartman-so-samostatnym-satnikom-a-terasou-bratislava-i-stare-mesto-r7807752.html,"KOLAUDUJEME Veľkorysý 2 i. apartmán so samostatným šatníkom a  terasou, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,490594.0,4419.762,111
2092,https://www.nehnutelnosti.sk/4545700/kolaudujeme-priestranny-3-izbovy-apartman-s-dvomi-kupelnami-a-balkonom-bratislava-i-stare-mesto/,"KOLAUDUJEME priestranný 3 izbový apartmán s dvomi kúpeľňami a balkónom, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,479521.68,4747.74,101
9088,https://www.topreality.sk/kolaudujeme-priestranny-3-izbovy-apartman-s-dvomi-kupelnami-a-balkonom-bratislava-i-stare-mesto-r7806062.html,"KOLAUDUJEME priestranný 3 izbový apartmán s dvomi kúpeľňami a balkónom, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,479522.0,4747.742,101
5345,https://www.reality.sk//byty/kolaudujeme-priestranny-3-izbovy-apartman-s-dvomi-kupelnami-a-balkonom-bratislava-i-stare-mesto/JuY9fZcN8TH/,"KOLAUDUJEME priestranný 3 izbový apartmán s dvomi kúpeľňami a balkónom, Bratislava I – Staré Mesto",kželeznejstudienkestarémesto,47952168.0,4748.0,101
5179,https://www.reality.sk//byty/kompletne-zrekonstruovany-3-izbovy-byt-vo-vrakuni/JuYHLPx2BWj/,Kompletne Zrekonštruovaný 3-Izbový byt vo Vrakuni,žitavskávrakuňa,165000.0,2357.0,70
8862,https://www.topreality.sk/kompletne-zrekonstruovany-3-izbovy-byt-vo-vrakuni-r8559242.html,Kompletne Zrekonštruovaný 3-Izbový byt vo Vrakuni,žitavskávrakuňa,170000.0,2428.572,70
1869,https://www.nehnutelnosti.sk/5380156/kompletne-zrekonstruovany-3-izbovy-byt-vo-vrakuni/,Kompletne Zrekonštruovaný 3-Izbový byt vo Vrakuni,žitavskávrakuňa,165000.0,2357.14,70
6969,https://www.reality.sk//byty/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove/JuVj7jX3kf-/,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,1675104.0,4540.0,37
6875,https://www.reality.sk//byty/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove/Ju72DzCfS_ZF/,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,1648992.0,4469.0,37
6979,https://www.reality.sk//byty/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove/JuOphnC6r6B/,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,1691916.0,4585.0,37
6980,https://www.reality.sk//byty/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove/Ju7QYsB2SrS/,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,1654596.0,4484.0,37
2715,https://www.nehnutelnosti.sk/5006371/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove/,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,169191.6,4585.14,37
2615,https://www.nehnutelnosti.sk/5006372/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove/,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,167510.4,4539.58,37
2588,https://www.nehnutelnosti.sk/5006374/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove/,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,164899.2,4468.81,37
10820,https://www.topreality.sk/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove-r8217586.html,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,164899.0,4468.812,37
10914,https://www.topreality.sk/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove-r8217584.html,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,167510.0,4539.582,37
10915,https://www.topreality.sk/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove-r8217583.html,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,169192.0,4585.142,37
10917,https://www.topreality.sk/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove-r8217582.html,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,165460.0,4484.002,37
2686,https://www.nehnutelnosti.sk/5006370/kompletne-zariadeny-1-izbovy-apartman-v-ruzinove/,Kompletne zariadený 1-izbový apartmán v Ružinove,hraničnáružinov,165459.6,4484.0,37
6957,https://www.reality.sk//byty/kompletne-zariadeny-3-izbovy-apartman-s-terasou-v-ruzinove/JuoWFS5JpJ2/,Kompletne zariadený 3-izbový apartmán s terasou v Ružinove,hraničnáružinov,2676421.0,4506.0,59
10913,https://www.topreality.sk/kompletne-zariadeny-3-izbovy-apartman-s-terasou-v-ruzinove-r8432167.html,Kompletne zariadený 3-izbový apartmán s terasou v Ružinove,hraničnáružinov,267642.0,4505.762,59
2647,https://www.nehnutelnosti.sk/5006377/kompletne-zariadeny-3-izbovy-apartman-s-terasou-v-ruzinove/,Kompletne zariadený 3-izbový apartmán s terasou v Ružinove,hraničnáružinov,267642.1,4505.76,59
10804,https://www.topreality.sk/kompletne-zariadeny-3-izbovy-apartman-v-ruzinove-r8308520.html,Kompletne zariadený 3-izbový apartmán v Ružinove,hraničnáružinov,299948.0,4799.172,63
6859,https://www.reality.sk//byty/kompletne-zariadeny-3-izbovy-apartman-v-ruzinove/JufXg15SRFZ/,Kompletne zariadený 3-izbový apartmán v Ružinove,hraničnáružinov,299948.0,4799.0,62
2700,https://www.nehnutelnosti.sk/5006380/kompletne-zariadeny-3-izbovy-apartman-v-ruzinove/,Kompletne zariadený 3-izbový apartmán v Ružinove,hraničnáružinov,269196.0,4307.14,62
2520,https://www.nehnutelnosti.sk/5108478/kompletne-zariadeny-3-izbovy-apartman-v-ruzinove/,Kompletne zariadený 3-izbový apartmán v Ružinove,hraničnáružinov,299948.0,4799.17,62
10912,https://www.topreality.sk/kompletne-zariadeny-3-izbovy-apartman-v-ruzinove-r8217592.html,Kompletne zariadený 3-izbový apartmán v Ružinove,hraničnáružinov,269196.0,4307.142,63
6942,https://www.reality.sk//byty/kompletne-zariadeny-3-izbovy-apartman-v-ruzinove/JuK1FAOAFv3/,Kompletne zariadený 3-izbový apartmán v Ružinove,hraničnáružinov,269196.0,4307.0,62
8978,https://www.topreality.sk/krasny-1i-byt-po-vkusnej-rekonstrukcii-na-predaj-strecnianska-ul-bratislava-cast-petrzalka-r8560392.html,"Krásny 1i byt po vkusnej rekonštrukcii na predaj _ Strečnianská ul., Bratislava časť Petržalka",strečnianskapetržalka,139985.0,3886.112,36
1969,https://www.nehnutelnosti.sk/5381523/krasny-1i-byt-po-vkusnej-rekonstrukcii-na-predaj-strecnianska-ul-bratislava-cast-petrzalka/,"Krásny 1i byt po vkusnej rekonštrukcii na predaj _ Strečnianská ul., Bratislava časť Petržalka",strečnianskapetržalka,139900.0,3886.11,36
10139,https://www.topreality.sk/krasny-2i-byt-v-starom-meste-na-gundulicovej-ul-r7897271.html,Krásny 2i byt v Starom Meste na Gunduličovej ul.,gunduličovastarémesto,338141.0,5790.092,58
3229,https://www.nehnutelnosti.sk/4647170/krasny-2i-byt-v-starom-meste-na-gundulicovej-ul/,Krásny 2i byt v Starom Meste na Gunduličovej ul.,gunduličovastarémesto,338141.4,5790.09,58
6299,https://www.reality.sk//byty/krasny-2i-byt-v-starom-meste-na-gundulicovej-ul/Ju2ZeKLeaof/,Krásny 2i byt v Starom Meste na Gunduličovej ul.,gunduličovastarémesto,3381414.0,5790.0,58
8577,https://www.topreality.sk/luxusny-2-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-72-6-m2-r8532960.html,"LUXUSNÝ 2-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 72,6 M2",prístavnástarémesto,250000.0,3378.382,74
